genre_ids,origin_country,original_language,popularity,vote_average,vote_count,year
"[18, 80, 10759]",['US'],en,7.7809,7.467,408,2022.0
[99],['US'],en,7.5795,6.1,16,2022.0
"[16, 9648, 35]",['JP'],ja,7.2694,8.117,339,2012.0
"[10759, 18]",['PH'],tl,4.6273,0.0,0,2009.0
"[80, 18]","['US', 'GB']",en,7.0028,7.1,84,2018.0
"[35, 16]",['CN'],zh,9.0385,7.1,41,2016.0
"[18, 9648, 10765]",['US'],en,7.9429,7.499,900,2022.0
[10766],['BR'],pt,6.9272,6.4,7,2007.0
[18],['CN'],zh,6.9451,6.3,20,2016.0
"[10759, 16, 10762]",['US'],en,7.3809,8.1,454,2010.0
[18],['IN'],hi,4.7056,7.0,1,2021.0
"[18, 10765]",['US'],en,7.617,7.804,1523,2021.0
"[10766, 18, 35, 9648]",['BR'],pt,5.1929,5.5,44,2023.0
[],['NL'],nl,8.5268,0.0,0,2019.0
"[16, 10759, 35, 10765]",['JP'],ja,7.565,7.928,333,2015.0
"[10759, 16, 10762]",['US'],en,8.4796,6.9,96,2001.0
[99],['DE'],de,10.7961,8.0,1,1994.0
"[35, 10767]",['RU'],ru,7.4995,8.1,11,2015.0
"[18, 80]",['AR'],es,7.7302,8.0,14,2025.0
[99],['US'],en,7.5416,6.2,18,1975.0
[10767],['FR'],fr,8.1879,0.0,0,1959.0
"[18, 35, 80]",['US'],en,7.9259,8.2,11,1999.0
"[35, 10763]",['DE'],de,7.6335,6.9,20,2009.0
"[16, 10765]",['US'],en,7.1133,7.7,128,1973.0
"[80, 18, 9648]",['KR'],ko,8.5868,8.239,976,2021.0
"[18, 10759]",['GB'],en,8.0051,6.8,103,2025.0
"[10765, 18, 10759]",['PH'],tl,6.9309,0.0,0,2010.0
"[10765, 18]",['PH'],tl,7.6252,6.0,1,2005.0
[10767],['NL'],nl,5.5763,0.0,0,2018.0
"[10766, 18]",['BR'],pt,6.827,6.8,22,2024.0
"[18, 35]",['ES'],es,8.3801,4.9,8,2006.0
"[35, 18]",['US'],en,8.2133,6.4,255,2006.0
"[10764, 10767]",['CN'],zh,8.2956,9.0,1,1983.0
"[16, 10762, 10751, 10765, 10759]",['FR'],en,6.6939,6.8,6,2023.0
"[35, 18]",['US'],en,6.9189,6.522,766,2020.0
"[18, 10759, 10751]",['ES'],es,7.5457,8.2,606,2007.0
"[16, 10759, 10765, 18, 10751]",['JP'],ja,6.7409,7.5,84,1990.0
[18],['CN'],zh,7.0594,7.3,3,2021.0
[35],['GB'],en,7.3042,7.9,128,1991.0
"[10759, 16, 18, 10765]",['US'],en,7.978,8.0,280,1997.0
"[18, 80, 9648]",['US'],en,7.5699,5.9,20,2005.0
"[10764, 99]",['KR'],ko,8.2703,0.0,0,2008.0
"[18, 10768, 10759]",['GB'],en,7.5403,7.595,148,2022.0
[10767],['GB'],en,7.9205,5.6,25,2013.0
"[16, 18, 10751]",['JP'],ja,6.8147,7.3,193,1974.0
[18],['CN'],zh,7.847,8.404,52,2025.0
"[9648, 18]",['US'],en,5.8043,6.507,220,2021.0
"[10768, 18, 10759]",['US'],en,7.6959,8.0,167,1987.0
"[9648, 80, 18]","['ES', 'US']",en,7.2339,7.1,108,2014.0
"[16, 10765, 10759, 35]",['US'],en,7.8108,8.7,254,2023.0
"[10765, 18]",['IN'],hi,6.8455,0.0,0,2016.0
"[18, 35]",['BE'],nl,7.3376,8.2,19,2018.0
"[16, 35, 18, 10762, 10765]",['JP'],ja,7.0968,6.7,23,2012.0
"[16, 35]",['US'],en,7.9595,7.1,425,1993.0
"[99, 80]",['CL'],es,8.9048,2.0,1,2001.0
[18],"['US', 'BR', 'CO']",es,8.5433,7.8,564,2010.0
"[16, 35, 10765]",['US'],en,7.413,7.6,74,2003.0
"[18, 10768, 10759, 80]",['TR'],tr,8.1754,6.2,31,2007.0
[10767],['CA'],fr,7.2745,6.5,1,2010.0
"[10764, 10751]",['DK'],da,7.7285,10.0,2,2007.0
"[16, 9648, 10765, 18]",['JP'],ja,8.1536,7.0,76,2020.0
"[16, 10759, 10765]",['CN'],zh,7.0144,9.0,3,2018.0
[10767],['DE'],de,8.1104,5.0,1,2001.0
[10751],['CZ'],cs,10.8686,0.0,0,2025.0
"[16, 18, 10765, 35]",['JP'],ja,7.2556,8.543,1833,2018.0
[10767],['DE'],de,8.8623,0.0,0,2007.0
"[10759, 10765, 10762, 18]",['JP'],ja,7.2839,10.0,2,1975.0
"[35, 10751]",['US'],en,7.7649,6.8,47,1961.0
"[18, 10766]",['GB'],en,6.7945,3.0,2,1962.0
[35],['RU'],ru,7.7272,6.9,50,2011.0
"[18, 9648, 80]",['US'],en,7.7544,8.195,1497,2021.0
"[35, 10751, 10765]",['US'],en,7.2104,7.8,278,2020.0
[18],['IT'],it,6.6224,7.3,82,2018.0
"[10751, 35]",['US'],en,7.4444,5.8,25,1988.0
"[37, 18]",['US'],en,7.3753,6.1,14,1958.0
[10764],['FR'],fr,8.4855,6.0,1,1975.0
"[16, 10765, 35]",['CN'],zh,6.7009,7.2,12,2015.0
"[80, 18]",['US'],en,7.3736,8.3,336,2020.0
"[16, 10759, 35]",['JP'],ja,7.1246,8.182,11,2005.0
"[16, 10759, 10765]",['US'],en,8.1891,8.035,241,2025.0
"[35, 18]",['KR'],ko,7.4723,7.8,638,2013.0
"[18, 10759]",['CA'],en,6.9356,7.3,142,2008.0
[],['FR'],fr,8.551,7.5,4,1993.0
"[10759, 18, 80]",['US'],en,8.9336,6.4,38,1983.0
[18],['SE'],sv,6.898,8.5,1152,2021.0
[18],['DE'],de,8.0085,4.2,4,1987.0
"[16, 80, 10765, 10759]",['JP'],ja,8.3264,7.7,427,2012.0
"[10765, 16, 10759]",['JP'],ja,7.9544,7.937,229,2012.0
"[16, 10759, 10765]",['US'],en,7.5719,6.0,106,2025.0
"[16, 35]",['JP'],ja,7.9518,6.9,17,2017.0
"[10759, 16, 35]",['JP'],ja,9.2419,6.65,70,2012.0
[10751],['DE'],de,8.0014,7.8,18,1981.0
"[80, 18, 10759]",['US'],en,7.726,6.9,93,1972.0
"[10765, 18]",['US'],en,8.5269,7.746,1731,2015.0
"[18, 9648]",['US'],en,7.1355,6.4,31,2025.0
"[10765, 35, 10759]",['US'],en,7.7909,6.8,25,1999.0
"[18, 35]",['BE'],nl,9.4455,7.0,2,2019.0
"[18, 9648]",['US'],en,7.6786,7.255,240,2024.0
"[35, 10751, 80, 10765, 9648]",['MX'],es,8.2239,8.032,736,1973.0
[10767],['US'],en,7.4999,4.8,22,2005.0
[35],['US'],en,7.3398,7.654,114,2024.0
"[16, 35, 10762, 10751]",['US'],en,8.0202,7.2,643,1995.0
"[16, 35, 10762]",['US'],en,7.116,7.4,294,1993.0
[10767],['CH'],de,7.4149,0.0,0,2001.0
"[16, 35, 10751, 10765, 10762]",['US'],en,7.487,7.8,406,1994.0
"[10765, 9648, 18]","['DE', 'FR', 'GB']",en,7.6238,7.032,309,2024.0
[35],['US'],en,7.405,8.5,8,1995.0
"[16, 10762, 10759, 10751]",['US'],en,8.4904,8.017,1872,2020.0
"[16, 9648, 10759]",['JP'],ja,7.8936,8.3,224,2021.0
[18],['US'],en,8.0374,6.2,6,1959.0
"[10764, 9648]",['TH'],th,7.3464,0.0,0,2016.0
[18],['IT'],it,7.6012,7.1,50,2017.0
"[18, 10759]",['US'],en,7.2055,4.6,10,1974.0
"[18, 10766]",['IN'],hi,6.8388,4.7,25,2020.0
[10767],['KR'],ko,7.2637,7.3,3,2023.0
[10764],['US'],en,7.6057,7.8,39,2015.0
"[10759, 16, 10765, 10762]",['US'],en,7.9246,8.246,488,2012.0
[18],['GB'],en,10.0928,7.1,27,2006.0
[10767],['ZA'],af,8.8601,8.0,1,2019.0
"[10762, 16]",['US'],en,7.3715,7.6,252,2016.0
"[35, 10765, 10759, 10762]",['JP'],ja,6.6451,6.3,18,2008.0
"[18, 35]",['IN'],ta,7.3618,10.0,1,2017.0
"[10751, 18]",['DE'],de,7.8393,5.7,9,1998.0
"[80, 18]",['GB'],en,7.6179,6.3,21,1983.0
[18],['IN'],hi,7.2957,6.3,3,1995.0
"[9648, 18]",['US'],en,7.4469,8.12,2504,2018.0
[18],['IT'],it,7.3516,8.1,208,2018.0
[35],['US'],en,7.1169,7.584,214,2025.0
[10767],['DE'],de,8.0937,6.0,1,2000.0
"[18, 10762]",['NO'],no,6.5443,0.0,0,2019.0
[10767],['US'],en,7.2969,5.0,1,1992.0
[35],['US'],en,7.8526,6.7,12,1996.0
"[18, 35]",['KR'],ko,8.1817,8.4,240,2024.0
"[16, 10759, 18, 10765]",['JP'],ja,7.3808,7.442,26,1978.0
"[10765, 10759, 10762]",['JP'],ja,6.7392,8.0,11,2000.0
"[16, 35, 10751, 10762]",['AE'],ar,7.6988,7.0,4,2006.0
"[16, 18, 10759, 10765]",['JP'],ja,8.1915,8.4,566,2017.0
"[10765, 10759, 18]",['US'],en,7.6159,7.41,737,2009.0
"[18, 9648]",['KR'],ko,8.8899,8.282,277,2022.0
[10764],['US'],en,6.487,7.3,117,2012.0
"[16, 10759, 10768, 18, 10765]",['CN'],zh,6.8281,8.7,17,2007.0
"[35, 10765, 10762]",['US'],en,8.7579,8.1,163,2012.0
"[35, 10764]",['US'],en,4.9164,5.6,10,2017.0
"[16, 10759, 10768, 10765]",['JP'],ja,8.2899,8.088,187,2021.0
"[16, 35]",['JP'],ja,7.3657,8.3,3,1988.0
"[80, 35, 10759]",['IT'],it,7.6714,6.1,13,2002.0
"[35, 10751]",['US'],en,7.2695,6.7,31,1996.0
"[18, 10765]",['US'],en,7.7939,7.2,686,2004.0
"[18, 10766]","['US', 'MX']",es,8.1371,7.4,628,2016.0
[10767],['US'],en,8.8221,6.1,15,2020.0
[18],['US'],en,7.0498,5.8,5,1958.0
[18],['US'],en,7.9801,5.1,13,2002.0
"[35, 10765]",['US'],en,7.8131,6.157,2367,2022.0
"[10766, 35, 18]",['CO'],es,7.5127,5.9,12,2010.0
"[16, 18]",['JP'],ja,8.034,6.5,23,2018.0
"[18, 9648, 10759]",['KR'],ko,6.5984,8.29,484,2019.0
[18],['KR'],ko,7.6751,6.0,1,2025.0
"[35, 10767]",['SE'],sv,7.5545,7.8,4,2006.0
[18],['CA'],en,6.3267,6.9,13,1998.0
"[18, 80]",['US'],en,7.2718,7.2,35,1994.0
[10763],['HK'],zh,7.1304,10.0,1,2004.0
"[18, 10768]",['IT'],it,6.8757,7.753,316,2016.0
"[10764, 35]",['US'],en,7.8704,6.4,111,2015.0
[18],['RU'],ru,6.391,7.2,25,2013.0
[18],['CA'],fr,4.8798,9.3,3,2019.0
"[16, 35, 10759, 10765]",['JP'],ja,7.5089,8.8,5,2025.0
"[18, 9648]",['US'],en,8.4948,7.1,209,2019.0
[10764],['US'],en,7.8728,7.5,160,2024.0
"[80, 18]",['GB'],en,6.7278,6.6,73,2021.0
[35],['DK'],da,6.8165,8.464,28,2005.0
"[10759, 10765]",['PH'],tl,9.4046,3.0,1,2004.0
"[10762, 16, 10751]","['IE', 'GB']",en,5.8573,7.3,10,2014.0
"[10765, 18]","['CA', 'US']",en,8.2851,6.8,753,2009.0
[10767],['BR'],pt,7.0036,7.4,8,2019.0
"[10759, 10765, 37]","['CA', 'US']",en,6.7806,7.891,780,2016.0
"[10759, 10765, 16, 18]",['JP'],ja,6.6965,7.5,61,2005.0
"[18, 10765, 80]",['US'],en,7.368,7.9,428,2007.0
"[10762, 9648, 10765]",['GB'],en,8.0,7.4,196,2017.0
"[10766, 18, 10762, 35]",['MX'],es,5.8234,7.8,406,2000.0
"[18, 80]",['US'],en,7.4664,6.8,123,2018.0
[10764],['DE'],de,7.8498,0.0,0,2015.0
"[35, 10751, 18]",['DE'],de,7.3634,5.0,6,1995.0
"[16, 35, 18]",['JP'],ja,7.1626,8.448,762,2015.0
[10764],['US'],en,8.6652,5.7,39,1992.0
"[16, 18, 10765, 9648]",['JP'],ja,8.3618,7.535,245,2022.0
[],['NL'],nl,6.3439,8.0,1,2014.0
"[10759, 10765]",['JP'],ja,6.2769,8.8,8,1982.0
"[80, 18, 10766]",['RU'],ru,8.1831,2.0,2,2008.0
"[16, 10765, 18]",['US'],en,8.6888,8.266,1435,2017.0
[18],['US'],en,5.0636,6.5,73,2012.0
[10764],['US'],en,7.0579,6.2,4,1964.0
"[18, 80, 10759]",['US'],en,6.4784,6.8,452,2023.0
"[10766, 18]",['BR'],pt,7.2246,5.0,1,2002.0
[35],['US'],en,7.3879,7.6,47,1983.0
"[16, 10765]",['JP'],ja,7.2429,9.7,3,2025.0
[18],['CN'],zh,6.6481,8.5,61,2011.0
"[10751, 18]",['TR'],tr,7.1668,6.9,19,2021.0
"[10759, 16, 35]",['JP'],ja,8.3286,8.5,452,2006.0
"[18, 9648]",['US'],en,7.685,7.1,143,2013.0
"[10765, 18]",['CN'],zh,5.8515,6.5,6,2017.0
[18],['ES'],es,7.1964,6.7,6,2025.0
"[18, 35, 10751]",['RU'],ru,7.7277,7.2,26,2004.0
[10764],['KR'],ko,8.2809,6.5,4,2021.0
"[16, 10765, 10759, 18, 35]",['JP'],ja,7.0888,8.444,198,1994.0
[18],['CN'],zh,7.8571,0.0,0,2025.0
"[80, 18]",['GB'],en,7.8719,6.7,42,1984.0
"[10765, 18, 16]",['US'],en,7.296,8.6,312,2023.0
[35],['CN'],zh,6.99,9.0,2,2008.0
"[35, 10759, 18]",['US'],en,7.8238,7.0,185,2023.0
"[10751, 10766]",['SG'],zh,7.1046,0.0,0,2014.0
[18],['GR'],el,6.8881,0.0,0,2022.0
[18],['GB'],en,5.4312,6.0,2,1991.0
"[16, 10759, 10765, 35]",['JP'],ja,7.3363,8.1,279,2021.0
[35],['BR'],pt,7.1911,6.9,9,2020.0
[18],['GR'],el,8.2279,5.0,2,2011.0
"[16, 10762, 10751]",['CA'],en,7.0667,6.8,106,1997.0
"[16, 35, 10765]",['JP'],ja,7.8322,7.932,606,2020.0
"[16, 18]",['JP'],ja,7.9925,7.125,8,2025.0
[18],['JP'],ja,7.4279,8.5,10,2013.0
"[16, 10765, 10759]",['US'],en,7.5715,8.325,1132,2008.0
"[18, 10768]",['US'],en,8.0747,7.5,334,2023.0
[80],['DE'],de,7.53,5.2,5,2006.0
"[80, 18, 9648]",['GB'],en,7.9229,6.5,32,2022.0
[35],['RU'],ru,7.2248,6.6,45,2009.0
"[35, 10762]",['US'],en,6.8903,8.5,977,2004.0
[10764],['JP'],ja,7.3324,8.5,2,2019.0
"[35, 18]","['IE', 'IL']",he,7.4891,0.0,0,2006.0
[80],['DE'],de,8.3024,5.3,6,2005.0
[10767],"['BE', 'FR']",fr,7.6556,4.5,2,2002.0
"[18, 10759]",['KR'],ko,6.4913,8.356,762,2016.0
"[80, 18]",['US'],en,7.3485,8.238,256,2018.0
[35],['US'],en,6.5429,5.6,5,1956.0
[18],['GB'],en,6.9098,7.4,169,2017.0
"[16, 10759, 10765, 10751, 10762, 35]",['KR'],ko,7.1648,6.8,8,2003.0
"[18, 9648, 10768]",['FR'],fr,7.0799,7.3,29,2025.0
"[80, 18, 9648, 10765]","['CA', 'US']",en,7.4702,7.7,257,1996.0
"[10759, 16, 80, 10765]",['JP'],ja,6.4397,8.2,397,2002.0
"[16, 35]",['JP'],ja,7.0631,7.7,75,2023.0
[18],['KR'],ko,8.8653,8.307,109,2023.0
"[18, 35]",['CN'],zh,5.7932,8.3,14,2001.0
[37],['US'],en,7.4587,6.3,6,1960.0
"[16, 18]",['JP'],ja,7.4618,6.7,49,2014.0
"[16, 10765, 35]",['US'],en,6.8244,7.7,186,1989.0
"[18, 10765]",['US'],en,6.5947,7.317,293,2023.0
"[18, 9648]",['HK'],cn,6.8833,7.0,1,1995.0
"[10762, 16]","['DE', 'IT', 'JP']",it,6.1082,6.0,4,2013.0
"[10762, 16, 35, 10759, 10765]","['US', 'GB']",en,7.196,5.903,207,2016.0
"[10759, 16, 18, 10765]",['JP'],ja,6.6074,7.439,264,2016.0
"[10759, 10765, 10762]",['JP'],ja,7.1814,8.0,14,1992.0
[10766],['BR'],pt,8.1713,6.8,16,2010.0
"[10764, 9648]",['CN'],zh,12.0652,7.0,2,2019.0
"[35, 18]",['US'],en,7.4854,6.8,288,2019.0
"[18, 10768]",['US'],en,7.2931,6.963,353,2025.0
"[16, 35, 10765]",['JP'],ja,7.124,8.6,975,2012.0
[35],['US'],en,6.1861,0.0,0,2004.0
"[35, 10762, 18]",['US'],en,7.9099,7.8,209,2011.0
"[18, 10765, 10759]",['US'],en,7.3287,6.6,1269,2023.0
[10767],['US'],en,8.3795,4.8,5,2005.0
"[10759, 18]",['GB'],en,7.9651,6.4,27,1985.0
[18],['CN'],zh,6.202,7.3,7,2015.0
[18],['IN'],hi,8.7339,0.0,0,2002.0
[16],['JP'],ja,6.2215,6.0,4,2018.0
"[10759, 18, 10765]",['CN'],zh,7.0074,7.0,29,2018.0
[18],['TW'],zh,6.7862,8.5,4,2025.0
[99],['US'],en,8.4765,7.4,42,2009.0
"[18, 80]",['DE'],de,7.0344,5.2,14,1981.0
[35],['US'],en,6.1497,6.7,188,2023.0
"[18, 10759]",['TH'],th,7.0257,8.2,4,2025.0
"[18, 80]",['US'],en,7.4163,8.079,1620,2020.0
[18],['US'],en,8.3153,6.8,4,1986.0
"[35, 10766, 18]",['US'],en,7.3679,7.3,64,1977.0
[99],['US'],en,7.0687,6.7,30,2019.0
[10764],['US'],en,7.3302,8.5,2107,2022.0
"[16, 18, 10765]",['CN'],zh,7.261,8.9,16,2020.0
"[10762, 10751]",['AU'],en,7.4027,6.0,19,1998.0
[18],['US'],en,7.9311,6.7,112,2024.0
"[35, 10751]",['US'],en,6.5897,6.5,23,1954.0
"[35, 10751, 10765]",['IN'],hi,6.84,7.2,5,2019.0
"[16, 18, 10765]",['JP'],ja,6.5289,9.079,89,2025.0
"[10765, 80, 9648, 18]","['CA', 'US']",en,7.2318,7.3,41,2025.0
"[16, 35, 10762]",['US'],en,6.7834,7.8,168,1995.0
"[16, 10759, 35, 10762]",['US'],en,7.3047,7.5,240,2022.0
"[18, 10768, 10759]",['CN'],zh,6.7223,7.0,1,2012.0
"[10762, 16]",['GB'],en,7.5944,7.8,16,2022.0
[16],['JP'],ja,6.4526,4.0,2,1998.0
"[35, 10751]",['GB'],en,7.5178,4.6,7,1979.0
[10764],['CA'],fr,6.922,5.6,10,2023.0
"[10751, 10762]",['GB'],en,7.7897,6.5,2,1973.0
[35],['US'],en,7.7809,3.0,3,2011.0
[35],['CA'],en,7.2075,7.6,144,2016.0
[],"['GB', 'US']",en,7.8019,0.0,0,2010.0
"[10762, 16, 10751, 10765, 35]",['US'],en,7.363,7.8,495,2004.0
"[80, 18]",['CA'],en,7.5101,6.5,89,2017.0
"[35, 16]",['US'],en,7.0388,8.2,633,1997.0
"[80, 18, 9648]",['GB'],en,6.6255,6.4,5,1990.0
[18],['US'],en,6.8601,7.2,15,1976.0
[10764],['SE'],sv,6.2808,6.4,7,2019.0
"[10766, 18]",['ES'],es,7.2101,6.6,8,2024.0
[18],['US'],en,6.2877,7.3,15,2022.0
"[16, 35, 10759]",['JP'],ja,6.8311,6.4,40,2011.0
[18],['JP'],ja,7.4906,8.2,9,2024.0
"[80, 18, 9648]",['AU'],en,6.3856,7.7,157,2012.0
"[35, 18]",['US'],en,7.2184,6.949,195,2011.0
"[35, 10768]",['GB'],en,7.2737,7.8,239,1984.0
[18],['US'],en,6.9717,7.4,37,2007.0
[35],['CO'],es,7.2129,8.2,319,2022.0
"[35, 10751]",['FR'],fr,7.8966,8.3,9,2015.0
"[10765, 18, 9648]",['GB'],en,7.915,7.474,650,2015.0
"[10759, 18, 35]",['JP'],ja,6.3913,9.5,2,2011.0
"[18, 9648, 80]",['TW'],zh,5.4153,8.2,52,2021.0
"[18, 80, 9648]","['GB', 'US']",en,7.6151,8.004,252,2025.0
"[80, 18]",['GB'],en,7.5431,3.7,3,1959.0
"[16, 10759, 10765, 10768]",['JP'],ja,6.893,8.2,237,2020.0
[10764],"['BR', 'US']",en,7.2986,6.8,64,2006.0
[18],['VE'],es,9.3458,6.6,108,1992.0
"[10766, 18, 10765, 35]",['BR'],pt,4.6135,5.2,18,2018.0
"[18, 10751]",['US'],en,7.3594,8.4,55,2005.0
"[16, 10762]",['RU'],ru,7.252,7.2,15,2011.0
"[10762, 16, 10759]",['CN'],zh,7.0309,8.8,5,1995.0
"[16, 10765]",['JP'],ja,4.5866,7.4,5,1963.0
"[10766, 18]","['VE', 'US', 'MX']",es,7.1267,5.2,4,2013.0
"[18, 10766]",['TR'],tr,7.3096,8.583,12,2025.0
"[16, 35, 10765]",['JP'],ja,7.0258,9.0,4,2025.0
"[10759, 18]",['US'],en,7.6449,6.7,23,1966.0
"[35, 10751]",['PL'],pl,8.1918,4.6,7,2005.0
[10767],['DE'],de,8.0682,0.0,0,2007.0
"[18, 10765]",['CN'],zh,7.4195,8.0,24,2024.0
[10764],['US'],en,7.6398,7.3,69,1998.0
[35],['US'],en,6.8566,7.1,38,1979.0
[],['JP'],ja,5.3211,0.0,0,2021.0
[10764],['CN'],zh,7.366,5.4,6,2018.0
"[10759, 16, 18, 80]",['JP'],ja,8.2471,8.0,483,2006.0
"[10759, 10765, 18, 35, 10751]",['US'],en,6.9539,6.7,56,1952.0
[18],['US'],en,7.1228,7.1,115,2016.0
"[16, 10759, 18]",['JP'],ja,5.7037,7.0,2,1984.0
"[16, 35]",['JP'],ja,6.939,8.12,400,2012.0
[10764],['US'],en,7.0885,6.3,26,2013.0
"[18, 10751, 35]","['DE', 'AT']",de,7.7593,5.8,25,2008.0
"[10751, 35]",['US'],en,6.6628,6.1,43,1993.0
"[10751, 16, 35]","['CA', 'US']",en,8.9339,7.6,50,2011.0
[10767],['US'],en,6.1845,6.0,9,2008.0
[10764],['NO'],no,6.1836,0.0,0,2014.0
[18],['US'],en,6.6396,7.0,324,2018.0
"[16, 18]",['JP'],ja,6.8014,6.8,49,2013.0
"[18, 80, 9648]",['SE'],sv,7.2636,7.1,43,2010.0
"[35, 10751]",['US'],en,7.4501,7.644,794,2021.0
[35],['FR'],fr,5.5403,5.0,20,2011.0
"[10767, 35]",['BR'],pt,6.7954,5.3,10,2014.0
[35],['DE'],de,6.788,7.6,64,2005.0
"[16, 35]",['JP'],ja,6.8581,8.408,185,2022.0
[10764],['CN'],zh,7.1045,7.2,6,2020.0
[10764],['CN'],zh,6.6571,6.7,7,2022.0
"[16, 35]",['JP'],ja,7.3792,8.312,965,2020.0
"[18, 35]",['US'],en,7.3094,6.6,330,1997.0
"[35, 18, 10765]",['CA'],en,7.789,7.1,128,1997.0
"[10751, 35, 18]",['HK'],cn,6.8693,7.0,3,2001.0
"[16, 35, 10759, 10765]",['JP'],ja,6.3188,7.459,270,2013.0
[18],['HK'],cn,6.3659,0.0,0,1987.0
[10764],['KR'],ko,6.9895,7.8,41,2023.0
[10764],['GB'],en,6.5622,7.2,7,2000.0
[10764],['DK'],da,8.3077,6.4,9,2015.0
"[35, 18]",['KR'],ko,7.2955,8.153,592,2021.0
"[18, 10765]",['US'],en,6.9174,7.814,1475,2021.0
"[18, 35]",['US'],en,7.3685,6.0,33,1977.0
"[35, 18]",['GB'],en,9.1697,7.7,43,1978.0
"[16, 35]",['JP'],ja,8.2572,7.855,93,2013.0
"[80, 18]",['DE'],de,6.4313,1.0,2,1965.0
"[16, 10759, 18, 10765]",['JP'],ja,6.5397,7.8,189,2003.0
"[35, 80, 18]",['HK'],cn,6.5022,8.0,7,1998.0
"[18, 35]",['KR'],ko,8.0266,8.516,1411,2020.0
"[10751, 35, 18]",['KR'],ko,6.9607,8.3,6,2025.0
[10764],['KR'],ko,7.2097,0.0,0,2015.0
"[10765, 9648, 18]",['US'],en,6.6742,6.613,305,2012.0
"[18, 10765]","['CA', 'US']",en,7.1818,6.995,187,2011.0
[18],['IN'],hi,6.9523,0.0,0,2023.0
[18],['KR'],ko,7.2414,8.5,262,2003.0
[35],['GB'],en,7.0791,7.7,467,2008.0
"[18, 35, 10751]",['PH'],tl,7.7332,0.0,0,2011.0
"[18, 80, 10765]",['US'],en,7.2563,7.642,1489,2019.0
"[16, 10762]",['KR'],ko,6.6172,7.0,4,2020.0
"[18, 80, 9648]",['GB'],en,7.3169,6.6,11,1973.0
"[16, 18, 10765]",['JP'],ja,6.8119,8.4,8,2025.0
"[9648, 10765, 10759]",['US'],en,7.4439,5.5,725,2024.0
"[16, 10759]",['CN'],zh,9.7464,9.4,15,2023.0
"[9648, 80, 18]",['GB'],en,7.0229,7.389,252,2022.0
"[10762, 10751, 35, 10765]",['TR'],tr,7.6514,3.0,8,2006.0
"[16, 35, 18]",['JP'],ja,7.8033,7.4,34,2005.0
"[18, 10751, 10765, 35]",['US'],en,7.7394,8.1,23,1982.0
"[10759, 10765]",['CA'],en,7.6261,7.2,59,1998.0
"[99, 10767]",['GB'],en,6.8258,5.6,7,1978.0
"[18, 10759]",['HK'],cn,9.0268,7.0,1,1982.0
"[10759, 16]",['JP'],ja,7.0857,7.92,50,2024.0
"[16, 10759, 10765]",['JP'],ja,6.0886,8.084,160,2023.0
"[35, 10751]",['US'],en,7.7621,7.7,120,2016.0
"[16, 10759, 35, 10765]",['JP'],ja,6.85,7.243,136,2017.0
"[16, 35, 10764]",['US'],en,7.9623,8.2,1305,2004.0
"[16, 9648, 10759, 10765]",['JP'],ja,8.2164,7.894,227,2023.0
[99],['AT'],de,8.5651,0.0,0,2018.0
"[10759, 80, 18]","['BE', 'DE', 'US', 'FR']",en,6.9498,6.7,114,2013.0
[10759],['US'],en,7.9704,7.1,13,1993.0
"[10765, 18, 10763]",['US'],en,6.6593,6.0,24,2015.0
"[10751, 10762, 16]",['GB'],en,7.3707,4.5,156,1997.0
"[10765, 10759]",['US'],en,7.1828,7.4,435,2020.0
"[35, 18]",['US'],en,7.2063,7.5,235,2014.0
[18],['US'],en,7.7224,6.5,19,1969.0
"[18, 9648]",['GB'],en,6.9652,6.3,11,1987.0
"[10767, 10764]",['CN'],zh,5.89,8.8,4,2016.0
[10767],['ZA'],af,10.2509,7.0,1,2008.0
"[80, 18]",['US'],en,6.7271,6.994,241,2019.0
"[16, 35, 10759]",['JP'],ja,6.6488,6.9,15,2004.0
"[10767, 10763]",['FR'],fr,8.8236,4.5,3,2013.0
"[10768, 18]",['DE'],de,7.7082,7.0,140,2018.0
[18],['CO'],es,7.5446,8.4,313,2023.0
"[18, 35, 10765, 10751]",['CO'],es,5.7819,8.1,78,2018.0
"[9648, 10759, 10764, 99]",['US'],en,7.4318,7.3,145,2014.0
[18],['JP'],ja,5.8602,8.2,6,2011.0
"[16, 35]",['JP'],ja,6.9915,8.1,52,2010.0
"[10765, 10759, 18]",['US'],en,8.0314,7.476,1063,2023.0
"[10759, 9648, 10765]",['IN'],hi,6.7706,3.1,7,2015.0
[10766],['BE'],nl,8.0377,0.0,0,2017.0
[35],['US'],en,5.7762,7.3,37,2012.0
"[10766, 35]",['BR'],pt,8.1762,5.4,34,2023.0
"[9648, 18, 80]",['KR'],ko,7.0054,8.24,294,2022.0
"[16, 35, 18]",['JP'],ja,7.5912,8.36,526,2021.0
"[16, 10765]",['JP'],ja,6.7184,7.3,62,2023.0
"[35, 10751]",['US'],en,7.3627,8.3,707,2014.0
"[10765, 9648, 18]",['US'],en,7.0391,7.5,1220,2016.0
"[10751, 99]",['US'],en,6.1027,8.5,56,1983.0
"[10759, 18]",['KR'],ko,7.5017,7.824,17,2025.0
[37],['US'],en,7.0684,5.0,11,1967.0
"[10766, 18]",['MX'],es,7.5955,1.2,2,1998.0
"[18, 10765, 9648]",['CN'],zh,7.0843,8.6,19,2024.0
"[10759, 10765]",['US'],en,8.078,7.0,120,1979.0
