popularity,vote_count,year,genre_cluster_0,genre_cluster_1,genre_cluster_2,genre_cluster_3,genre_cluster_4,genre_cluster_5,continent_Africa,continent_Asia,continent_Europe,continent_North America,continent_Oceania,continent_South America,lang_macroarea_Africa,lang_macroarea_Eurasia,lang_macroarea_North America,lang_macroarea_Papunesia,lang_macroarea_South America,vote_average
-0.2458738767683491,-0.4629293670539064,0.9292163188456235,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
-0.5741317289237847,-0.4629293670539064,0.6603131468766619,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
-0.6630818278133186,-0.4629293670539064,-0.1068309024927818,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
-0.6069914172342258,-0.4629293670539064,-2.4082630506011133,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
-0.6035348653217887,-0.4629293670539064,-1.3214756473277345,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
-0.7112939934491296,-0.4629293670539064,0.532455805315088,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
-0.7976095983158406,-0.4629293670539064,-0.5312010342537362,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
-0.655585150288942,-0.4629293670539064,0.021026439068792,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2.291619148194032,-0.4629293670539064,-0.9379036226430126,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0
1.0488765099614523,-0.4629293670539064,-0.2346882440543558,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
-0.16205066217599862,-0.4629293670539064,-0.7788393125291978,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
-0.455127584509879,-0.4629293670539064,0.9799565007805968,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
0.416260174558598,-0.4629293670539064,-0.0429022317119949,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
